99	4.76
100	2.7
101	4.58
102	4.21
103	3.86
104	3.12
105	4.39
106	1.44
107	1.62
108	2.4
109	501.54
110	906.09
111	1.13
112	1.27
113	1.39
114	8.31
115	2.12
116	3.17
117	2.44
118	4.58
119	2.64
120	3.38
121	2.69
122	2.26
123	3.44
124	4.63
125	3.42
126	2.92
127	1.36
128	1.7
129	1.51
130	2.69
131	2.37
132	2.09
133	3.61
134	1.54
135	2.54
136	1.45
137	1.67
138	1.73
139	1
140	2.95
141	3.44
142	2.26
143	1.68
144	1.44
145	3.14
146	3.91
147	3.32
148	2.84
